game_title	steam_url
Rising Storm 2: Vietnam	https://store.steampowered.com/app/418460/Rising_Storm_2_Vietnam/?snr=1_7_7_230_150_11
MapleStory 2	https://store.steampowered.com/app/560380/MapleStory_2/?snr=1_7_7_230_150_11
PAYDAY 2	https://store.steampowered.com/app/218620/PAYDAY_2/?snr=1_7_7_230_150_11
Homeworld: Deserts of Kharak	https://store.steampowered.com/app/281610/Homeworld_Deserts_of_Kharak/?snr=1_7_7_230_150_11
Hidden Folks	https://store.steampowered.com/app/435400/Hidden_Folks/?snr=1_7_7_230_150_11
Sid Meier's Civilization® V	https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_230_150_11
Prison Architect	https://store.steampowered.com/app/233450/Prison_Architect/?snr=1_7_7_230_150_11
My Time At Portia	https://store.steampowered.com/app/666140/My_Time_At_Portia/?snr=1_7_7_230_150_11
Sairento VR	https://store.steampowered.com/app/555880/Sairento_VR/?snr=1_7_7_230_150_11
What Remains of Edith Finch	https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/?snr=1_7_7_230_150_11
Divine Divinity	https://store.steampowered.com/app/214170/Divine_Divinity/?snr=1_7_7_230_150_11
Divinity II: Developer's Cut	https://store.steampowered.com/app/219780/Divinity_II_Developers_Cut/?snr=1_7_7_230_150_11
Divinity: Original Sin - Enhanced Edition	https://store.steampowered.com/app/373420/Divinity_Original_Sin__Enhanced_Edition/?snr=1_7_7_230_150_11
Forts	https://store.steampowered.com/app/410900/Forts/?snr=1_7_7_230_150_11
Zero Caliber VR	https://store.steampowered.com/app/877200/Zero_Caliber_VR/?snr=1_7_7_230_150_11
Call of Duty®: WWII	https://store.steampowered.com/app/476600/Call_of_Duty_WWII/?snr=1_7_7_230_150_11
Railway Empire	https://store.steampowered.com/app/503940/Railway_Empire/?snr=1_7_7_230_150_11
Metro: Last Light Redux	https://store.steampowered.com/app/287390/Metro_Last_Light_Redux/?snr=1_7_7_230_150_11
Neverwinter Nights: Enhanced Edition	https://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/?snr=1_7_7_230_150_11
Getting Over It with Bennett Foddy	https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy/?snr=1_7_7_230_150_11
Darksiders III	https://store.steampowered.com/app/606280/Darksiders_III/?snr=1_7_7_230_150_11
SPORE™	https://store.steampowered.com/app/17390/SPORE/?snr=1_7_7_230_150_11
Feed and Grow: Fish	https://store.steampowered.com/app/429050/Feed_and_Grow_Fish/?snr=1_7_7_230_150_11
Rise of Industry	https://store.steampowered.com/app/671440/Rise_of_Industry/?snr=1_7_7_230_150_11
theHunter: Call of the Wild™	https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild/?snr=1_7_7_230_150_11
Shovel Knight: Treasure Trove	https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/?snr=1_7_7_230_150_12
World of Tanks Blitz	https://store.steampowered.com/app/444200/World_of_Tanks_Blitz/?snr=1_7_7_230_150_12
Disgaea 5 Complete / 魔界戦記ディスガイア5	https://store.steampowered.com/app/803600/Disgaea_5_Complete__5/?snr=1_7_7_230_150_12
Counter-Strike: Source	https://store.steampowered.com/app/240/CounterStrike_Source/?snr=1_7_7_230_150_12
Ravenfield	https://store.steampowered.com/app/636480/Ravenfield/?snr=1_7_7_230_150_12
Metro 2033 Redux	https://store.steampowered.com/app/286690/Metro_2033_Redux/?snr=1_7_7_230_150_12
Creed: Rise to Glory™	https://store.steampowered.com/app/804490/Creed_Rise_to_Glory/?snr=1_7_7_230_150_12
Shadow Warrior 2	https://store.steampowered.com/app/324800/Shadow_Warrior_2/?snr=1_7_7_230_150_12
The Legend of Heroes: Trails of Cold Steel	https://store.steampowered.com/app/538680/The_Legend_of_Heroes_Trails_of_Cold_Steel/?snr=1_7_7_230_150_12
War of Rights	https://store.steampowered.com/app/424030/War_of_Rights/?snr=1_7_7_230_150_12
Out of the Park Baseball 19	https://store.steampowered.com/app/619290/Out_of_the_Park_Baseball_19/?snr=1_7_7_230_150_12
Star Trek™: Bridge Crew	https://store.steampowered.com/app/527100/Star_Trek_Bridge_Crew/?snr=1_7_7_230_150_12
Crusader Kings II	https://store.steampowered.com/app/203770/Crusader_Kings_II/?snr=1_7_7_230_150_12
VA-11 Hall-A: Cyberpunk Bartender Action	https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/?snr=1_7_7_230_150_12
Space Pirate Trainer	https://store.steampowered.com/app/418650/Space_Pirate_Trainer/?snr=1_7_7_230_150_12
Monster Prom	https://store.steampowered.com/app/743450/Monster_Prom/?snr=1_7_7_230_150_12
Lost in Vivo	https://store.steampowered.com/app/963710/Lost_in_Vivo/?snr=1_7_7_230_150_12
Sonic Mania	https://store.steampowered.com/app/584400/Sonic_Mania/?snr=1_7_7_230_150_12
Beyond Divinity	https://store.steampowered.com/app/219760/Beyond_Divinity/?snr=1_7_7_230_150_12
Halo Wars: Definitive Edition	https://store.steampowered.com/app/459220/Halo_Wars_Definitive_Edition/?snr=1_7_7_230_150_12
SUPERHOT	https://store.steampowered.com/app/322500/SUPERHOT/?snr=1_7_7_230_150_12
Dishonored	https://store.steampowered.com/app/205100/Dishonored/?snr=1_7_7_230_150_12
Far Cry® 4	https://store.steampowered.com/app/298110/Far_Cry_4/?snr=1_7_7_230_150_12
Call of Duty®: Black Ops	https://store.steampowered.com/app/42700/Call_of_Duty_Black_Ops/?snr=1_7_7_230_150_12
Fallout 3: Game of the Year Edition	https://store.steampowered.com/app/22370/Fallout_3_Game_of_the_Year_Edition/?snr=1_7_7_230_150_12
Tomb Raider	https://store.steampowered.com/app/203160/Tomb_Raider/?snr=1_7_7_230_150_13
Plague Inc: Evolved	https://store.steampowered.com/app/246620/Plague_Inc_Evolved/?snr=1_7_7_230_150_13
METAL GEAR SOLID V: THE PHANTOM PAIN	https://store.steampowered.com/app/287700/METAL_GEAR_SOLID_V_THE_PHANTOM_PAIN/?snr=1_7_7_230_150_13
METAL GEAR SOLID V: GROUND ZEROES	https://store.steampowered.com/app/311340/METAL_GEAR_SOLID_V_GROUND_ZEROES/?snr=1_7_7_230_150_13
Cultist Simulator	https://store.steampowered.com/app/718670/Cultist_Simulator/?snr=1_7_7_230_150_13
World War 3	https://store.steampowered.com/app/674020/World_War_3/?snr=1_7_7_230_150_13
DiRT Rally	https://store.steampowered.com/app/310560/DiRT_Rally/?snr=1_7_7_230_150_13
The Messenger	https://store.steampowered.com/app/764790/The_Messenger/?snr=1_7_7_230_150_13
ShellShock Live	https://store.steampowered.com/app/326460/ShellShock_Live/?snr=1_7_7_230_150_13
Moonlighter	https://store.steampowered.com/app/606150/Moonlighter/?snr=1_7_7_230_150_13
Call of Duty®: Black Ops II	https://store.steampowered.com/app/202970/Call_of_Duty_Black_Ops_II/?snr=1_7_7_230_150_13
Call of Cthulhu®	https://store.steampowered.com/app/399810/Call_of_Cthulhu/?snr=1_7_7_230_150_13
KovaaK's FPS Aim Trainer	https://store.steampowered.com/app/824270/KovaaKs_FPS_Aim_Trainer/?snr=1_7_7_230_150_13
Danganronpa: Trigger Happy Havoc	https://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc/?snr=1_7_7_230_150_13
The Crew™ 2	https://store.steampowered.com/app/646910/The_Crew_2/?snr=1_7_7_230_150_13
I Expect You To Die	https://store.steampowered.com/app/587430/I_Expect_You_To_Die/?snr=1_7_7_230_150_13
American Truck Simulator	https://store.steampowered.com/app/270880/American_Truck_Simulator/?snr=1_7_7_230_150_13
Bayonetta	https://store.steampowered.com/app/460790/Bayonetta/?snr=1_7_7_230_150_13
Warface	https://store.steampowered.com/app/291480/Warface/?snr=1_7_7_230_150_13
SENRAN KAGURA ESTIVAL VERSUS	https://store.steampowered.com/app/502800/SENRAN_KAGURA_ESTIVAL_VERSUS/?snr=1_7_7_230_150_13
Black Mesa	https://store.steampowered.com/app/362890/Black_Mesa/?snr=1_7_7_230_150_13
Scrap Mechanic	https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_230_150_13
EXAPUNKS	https://store.steampowered.com/app/716490/EXAPUNKS/?snr=1_7_7_230_150_13
The Witness	https://store.steampowered.com/app/210970/The_Witness/?snr=1_7_7_230_150_13
Sword Art Online: Fatal Bullet	https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/?snr=1_7_7_230_150_13
STAR WARS™ Empire at War - Gold Pack	https://store.steampowered.com/app/32470/STAR_WARS_Empire_at_War__Gold_Pack/?snr=1_7_7_230_150_14
Offworld Trading Company	https://store.steampowered.com/app/271240/Offworld_Trading_Company/?snr=1_7_7_230_150_14
Space Hulk: Deathwing - Enhanced Edition	https://store.steampowered.com/app/816090/Space_Hulk_Deathwing__Enhanced_Edition/?snr=1_7_7_230_150_14
Gold Rush: The Game	https://store.steampowered.com/app/451340/Gold_Rush_The_Game/?snr=1_7_7_230_150_14
FINAL FANTASY IX	https://store.steampowered.com/app/377840/FINAL_FANTASY_IX/?snr=1_7_7_230_150_14
Papers, Please	https://store.steampowered.com/app/239030/Papers_Please/?snr=1_7_7_230_150_14
Project Zomboid	https://store.steampowered.com/app/108600/Project_Zomboid/?snr=1_7_7_230_150_14
Overcooked	https://store.steampowered.com/app/448510/Overcooked/?snr=1_7_7_230_150_14
Initial 2 : New Stage	https://store.steampowered.com/app/904310/Initial_2__New_Stage/?snr=1_7_7_230_150_14
Sword Art Online: Hollow Realization Deluxe Edition	https://store.steampowered.com/app/607890/Sword_Art_Online_Hollow_Realization_Deluxe_Edition/?snr=1_7_7_230_150_14
We Were Here Too	https://store.steampowered.com/app/677160/We_Were_Here_Too/?snr=1_7_7_230_150_14
Shenmue I & II	https://store.steampowered.com/app/758330/Shenmue_I__II/?snr=1_7_7_230_150_14
BattleBlock Theater®	https://store.steampowered.com/app/238460/BattleBlock_Theater/?snr=1_7_7_230_150_14
Pit People®	https://store.steampowered.com/app/291860/Pit_People/?snr=1_7_7_230_150_14
Mount & Blade: Warband	https://store.steampowered.com/app/48700/Mount__Blade_Warband/?snr=1_7_7_230_150_14
Wizard of Legend	https://store.steampowered.com/app/445980/Wizard_of_Legend/?snr=1_7_7_230_150_14
Cold Waters	https://store.steampowered.com/app/541210/Cold_Waters/?snr=1_7_7_230_150_14
Crossout	https://store.steampowered.com/app/386180/Crossout/?snr=1_7_7_230_150_14
Deliver Us The Moon: Fortuna	https://store.steampowered.com/app/428660/Deliver_Us_The_Moon_Fortuna/?snr=1_7_7_230_150_14
Portal	https://store.steampowered.com/app/400/Portal/?snr=1_7_7_230_150_14
Onward	https://store.steampowered.com/app/496240/Onward/?snr=1_7_7_230_150_14
Assassin’s Creed® IV Black Flag™	https://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/?snr=1_7_7_230_150_14
Zero Escape: The Nonary Games	https://store.steampowered.com/app/477740/Zero_Escape_The_Nonary_Games/?snr=1_7_7_230_150_14
The Lord of the Rings Online™	https://store.steampowered.com/app/212500/The_Lord_of_the_Rings_Online/?snr=1_7_7_230_150_14
Left 4 Dead	https://store.steampowered.com/app/500/Left_4_Dead/?snr=1_7_7_230_150_14
WWE 2K19	https://store.steampowered.com/app/817130/WWE_2K19/?snr=1_7_7_230_150_15
Accounting+	https://store.steampowered.com/app/927270/Accounting/?snr=1_7_7_230_150_15
The Banner Saga 3	https://store.steampowered.com/app/485460/The_Banner_Saga_3/?snr=1_7_7_230_150_15
CHRONO TRIGGER®	https://store.steampowered.com/app/613830/CHRONO_TRIGGER/?snr=1_7_7_230_150_15
Call of Duty®: Modern Warfare® 3	https://store.steampowered.com/app/115300/Call_of_Duty_Modern_Warfare_3/?snr=1_7_7_230_150_15
Mount & Blade	https://store.steampowered.com/app/22100/Mount__Blade/?snr=1_7_7_230_150_15
Mount & Blade: With Fire & Sword	https://store.steampowered.com/app/48720/Mount__Blade_With_Fire__Sword/?snr=1_7_7_230_150_15
Danganronpa 2: Goodbye Despair	https://store.steampowered.com/app/413420/Danganronpa_2_Goodbye_Despair/?snr=1_7_7_230_150_15
West of Loathing	https://store.steampowered.com/app/597220/West_of_Loathing/?snr=1_7_7_230_150_15
Worlds Adrift	https://store.steampowered.com/app/322780/Worlds_Adrift/?snr=1_7_7_230_150_15
Stranded Deep	https://store.steampowered.com/app/313120/Stranded_Deep/?snr=1_7_7_230_150_15
Assetto Corsa	https://store.steampowered.com/app/244210/Assetto_Corsa/?snr=1_7_7_230_150_15
Street Fighter V	https://store.steampowered.com/app/310950/Street_Fighter_V/?snr=1_7_7_230_150_15
Europa Universalis IV	https://store.steampowered.com/app/236850/Europa_Universalis_IV/?snr=1_7_7_230_150_15
Heroes & Generals	https://store.steampowered.com/app/227940/Heroes__Generals/?snr=1_7_7_230_150_15
Age of Mythology: Extended Edition	https://store.steampowered.com/app/266840/Age_of_Mythology_Extended_Edition/?snr=1_7_7_230_150_15
EVE Online	https://store.steampowered.com/app/8500/EVE_Online/?snr=1_7_7_230_150_15
The Council	https://store.steampowered.com/app/287630/The_Council/?snr=1_7_7_230_150_15
Duck Game	https://store.steampowered.com/app/312530/Duck_Game/?snr=1_7_7_230_150_15
VEGA Conflict	https://store.steampowered.com/app/339600/VEGA_Conflict/?snr=1_7_7_230_150_15
South Park™: The Stick of Truth™	https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth/?snr=1_7_7_230_150_15
Star Wars: Battlefront 2 (Classic, 2005)	https://store.steampowered.com/app/6060/Star_Wars_Battlefront_2_Classic_2005/?snr=1_7_7_230_150_15
Batman: Arkham Asylum Game of the Year Edition	https://store.steampowered.com/app/35140/Batman_Arkham_Asylum_Game_of_the_Year_Edition/?snr=1_7_7_230_150_15
Executive Assault 2	https://store.steampowered.com/app/510500/Executive_Assault_2/?snr=1_7_7_230_150_15
We Need To Go Deeper	https://store.steampowered.com/app/307110/We_Need_To_Go_Deeper/?snr=1_7_7_230_150_15
Beasts of Bermuda	https://store.steampowered.com/app/719890/Beasts_of_Bermuda/?snr=1_7_7_230_150_16
Town of Salem	https://store.steampowered.com/app/334230/Town_of_Salem/?snr=1_7_7_230_150_16
Project CARS 2	https://store.steampowered.com/app/378860/Project_CARS_2/?snr=1_7_7_230_150_16
Bendy and the Ink Machine™	https://store.steampowered.com/app/622650/Bendy_and_the_Ink_Machine/?snr=1_7_7_230_150_16
The Evil Within 2	https://store.steampowered.com/app/601430/The_Evil_Within_2/?snr=1_7_7_230_150_16
The Talos Principle	https://store.steampowered.com/app/257510/The_Talos_Principle/?snr=1_7_7_230_150_16
SOMA	https://store.steampowered.com/app/282140/SOMA/?snr=1_7_7_230_150_16
PlanetSide 2	https://store.steampowered.com/app/218230/PlanetSide_2/?snr=1_7_7_230_150_16
Batman: Arkham City - Game of the Year Edition	https://store.steampowered.com/app/200260/Batman_Arkham_City__Game_of_the_Year_Edition/?snr=1_7_7_230_150_16
The Golf Club™ 2019 featuring PGA TOUR	https://store.steampowered.com/app/695290/The_Golf_Club_2019_featuring_PGA_TOUR/?snr=1_7_7_230_150_16
In Death	https://store.steampowered.com/app/605450/In_Death/?snr=1_7_7_230_150_16
Planetary Annihilation: TITANS	https://store.steampowered.com/app/386070/Planetary_Annihilation_TITANS/?snr=1_7_7_230_150_16
Outlast 2	https://store.steampowered.com/app/414700/Outlast_2/?snr=1_7_7_230_150_16
Rick and Morty: Virtual Rick-ality	https://store.steampowered.com/app/469610/Rick_and_Morty_Virtual_Rickality/?snr=1_7_7_230_150_16
Eternal Card Game	https://store.steampowered.com/app/531640/Eternal_Card_Game/?snr=1_7_7_230_150_16
Dragon Age: Origins - Ultimate Edition	https://store.steampowered.com/app/47810/Dragon_Age_Origins__Ultimate_Edition/?snr=1_7_7_230_150_16
Total War: SHOGUN 2	https://store.steampowered.com/app/201270/Total_War_SHOGUN_2/?snr=1_7_7_230_150_16
Dungeons & Dragons Online®	https://store.steampowered.com/app/206480/Dungeons__Dragons_Online/?snr=1_7_7_230_150_16
Endless Space® 2	https://store.steampowered.com/app/392110/Endless_Space_2/?snr=1_7_7_230_150_16
Warhammer® 40,000: Dawn of War® - Game of the Year Edition	https://store.steampowered.com/app/4570/Warhammer_40000_Dawn_of_War__Game_of_the_Year_Edition/?snr=1_7_7_230_150_16
Warhammer® 40,000: Dawn of War® - Dark Crusade	https://store.steampowered.com/app/4580/Warhammer_40000_Dawn_of_War__Dark_Crusade/?snr=1_7_7_230_150_16
Move or Die	https://store.steampowered.com/app/323850/Move_or_Die/?snr=1_7_7_230_150_16
The Legend of Heroes: Trails of Cold Steel II	https://store.steampowered.com/app/748490/The_Legend_of_Heroes_Trails_of_Cold_Steel_II/?snr=1_7_7_230_150_16
The Legend of Heroes: Trails in the Sky SC	https://store.steampowered.com/app/251290/The_Legend_of_Heroes_Trails_in_the_Sky_SC/?snr=1_7_7_230_150_16
Heroes of Hammerwatch	https://store.steampowered.com/app/677120/Heroes_of_Hammerwatch/?snr=1_7_7_230_150_16
Worms W.M.D	https://store.steampowered.com/app/327030/Worms_WMD/?snr=1_7_7_230_150_17
The Talos Principle VR	https://store.steampowered.com/app/552440/The_Talos_Principle_VR/?snr=1_7_7_230_150_17
Visage	https://store.steampowered.com/app/594330/Visage/?snr=1_7_7_230_150_17
Total War: MEDIEVAL II – Definitive Edition	https://store.steampowered.com/app/4700/Total_War_MEDIEVAL_II__Definitive_Edition/?snr=1_7_7_230_150_17
Medieval II: Total War™ Kingdoms	https://store.steampowered.com/app/4780/Medieval_II_Total_War_Kingdoms/?snr=1_7_7_230_150_17
Devil May Cry® 4 Special Edition	https://store.steampowered.com/app/329050/Devil_May_Cry_4_Special_Edition/?snr=1_7_7_230_150_17
Tropico 5	https://store.steampowered.com/app/245620/Tropico_5/?snr=1_7_7_230_150_17
Homeworld Remastered Collection	https://store.steampowered.com/app/244160/Homeworld_Remastered_Collection/?snr=1_7_7_230_150_17
WARRIORS OROCHI 4 - 無双OROCHI３	https://store.steampowered.com/app/831560/WARRIORS_OROCHI_4__OROCHI/?snr=1_7_7_230_150_17
Hyper Light Drifter	https://store.steampowered.com/app/257850/Hyper_Light_Drifter/?snr=1_7_7_230_150_17
The Stanley Parable	https://store.steampowered.com/app/221910/The_Stanley_Parable/?snr=1_7_7_230_150_17
Automation - The Car Company Tycoon Game	https://store.steampowered.com/app/293760/Automation__The_Car_Company_Tycoon_Game/?snr=1_7_7_230_150_17
Warhammer® 40,000: Dawn of War® – Winter Assault	https://store.steampowered.com/app/9310/Warhammer_40000_Dawn_of_War__Winter_Assault/?snr=1_7_7_230_150_17
Warhammer® 40,000: Dawn of War® - Soulstorm	https://store.steampowered.com/app/9450/Warhammer_40000_Dawn_of_War__Soulstorm/?snr=1_7_7_230_150_17
Surviving Mars	https://store.steampowered.com/app/464920/Surviving_Mars/?snr=1_7_7_230_150_17
STAR WARS™ - Knights of the Old Republic™	https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic/?snr=1_7_7_230_150_17
The Elder Scrolls®: Legends™	https://store.steampowered.com/app/364470/The_Elder_Scrolls_Legends/?snr=1_7_7_230_150_17
Spintires: MudRunner	https://store.steampowered.com/app/675010/Spintires_MudRunner/?snr=1_7_7_230_150_17
S.T.A.L.K.E.R.: Call of Pripyat	https://store.steampowered.com/app/41700/STALKER_Call_of_Pripyat/?snr=1_7_7_230_150_17
Sonic CD	https://store.steampowered.com/app/200940/Sonic_CD/?snr=1_7_7_230_150_17
Batman™: Arkham Knight	https://store.steampowered.com/app/208650/Batman_Arkham_Knight/?snr=1_7_7_230_150_17
RESIDENT EVIL 2 / BIOHAZARD RE:2	https://store.steampowered.com/app/883710/RESIDENT_EVIL_2__BIOHAZARD_RE2/?snr=1_7_7_230_150_17
OKAMI HD / 大神 絶景版	https://store.steampowered.com/app/587620/OKAMI_HD/?snr=1_7_7_230_150_17
Epic Battle Fantasy 5	https://store.steampowered.com/app/432350/Epic_Battle_Fantasy_5/?snr=1_7_7_230_150_17
Just Shapes & Beats	https://store.steampowered.com/app/531510/Just_Shapes__Beats/?snr=1_7_7_230_150_17
MOTHERGUNSHIP	https://store.steampowered.com/app/574090/MOTHERGUNSHIP/?snr=1_7_7_230_150_18
Dream Daddy: A Dad Dating Simulator	https://store.steampowered.com/app/654880/Dream_Daddy_A_Dad_Dating_Simulator/?snr=1_7_7_230_150_18
Kingdoms and Castles	https://store.steampowered.com/app/569480/Kingdoms_and_Castles/?snr=1_7_7_230_150_18
BlazBlue Centralfiction	https://store.steampowered.com/app/586140/BlazBlue_Centralfiction/?snr=1_7_7_230_150_18
